file,true_language,pred_language,true_emotion,pred_emotion,emo_time,lang_time,total_sample_time
H_A_H_0260.wav,hindi,hindi,happy,happy,0.0524,0.1443,0.1967
H_A_H_0261.wav,hindi,hindi,happy,happy,0.0547,0.1417,0.1964
H_A_H_0262.wav,hindi,hindi,happy,happy,0.0546,0.1421,0.1967
H_A_H_0263.wav,hindi,hindi,happy,happy,0.0525,0.1436,0.1961
H_A_H_0264.wav,hindi,hindi,happy,happy,0.0549,0.1425,0.1974
H_A_H_0265.wav,hindi,hindi,happy,happy,0.0564,0.1416,0.198
H_A_H_0266.wav,hindi,hindi,happy,happy,0.0571,0.144,0.2011
H_A_H_0267.wav,hindi,hindi,happy,happy,0.0533,0.1439,0.1972
H_A_H_0268.wav,hindi,hindi,happy,happy,0.0548,0.148,0.20279999999999998
H_A_H_0270.wav,hindi,hindi,happy,fear,0.0544,0.137,0.19140000000000001
H_A_H_0271.wav,hindi,hindi,happy,happy,0.0608,0.1448,0.2056
H_A_H_0272.wav,hindi,hindi,happy,happy,0.0585,0.3248,0.3833
H_A_H_0273.wav,hindi,hindi,happy,happy,0.0565,0.1425,0.19899999999999998
H_A_H_0274.wav,hindi,hindi,happy,happy,0.0563,0.144,0.20029999999999998
H_A_H_0275.wav,hindi,hindi,happy,happy,0.0532,0.1449,0.1981
H_A_H_0276.wav,hindi,hindi,happy,happy,0.0541,0.1433,0.19740000000000002
H_A_H_0277.wav,hindi,hindi,happy,happy,0.0533,0.143,0.19629999999999997
H_A_H_0278.wav,hindi,hindi,happy,happy,0.0544,0.1452,0.1996
H_A_H_0279.wav,hindi,hindi,happy,happy,0.0546,0.1481,0.20270000000000002
H_A_H_0281.wav,hindi,hindi,happy,happy,0.0539,0.1433,0.19720000000000001
H_A_H_0282.wav,hindi,hindi,happy,happy,0.0547,0.1454,0.2001
H_A_H_0283.wav,hindi,hindi,happy,happy,0.051,0.1437,0.19469999999999998
H_A_H_0284.wav,hindi,hindi,happy,happy,0.0519,0.1448,0.1967
H_A_H_0285.wav,hindi,hindi,happy,happy,0.0543,0.1438,0.1981
H_A_H_0286.wav,hindi,hindi,happy,happy,0.0553,0.1423,0.1976
H_A_H_0287.wav,hindi,hindi,happy,happy,0.0559,0.136,0.19190000000000002
H_A_H_0288.wav,hindi,hindi,happy,happy,0.0598,0.1446,0.2044
H_A_H_0289.wav,hindi,hindi,happy,happy,0.054,0.145,0.19899999999999998
H_A_H_0290.wav,hindi,hindi,happy,happy,0.0545,0.1433,0.1978
H_A_H_0292.wav,hindi,hindi,happy,fear,0.0532,0.1445,0.1977
H_A_H_0293.wav,hindi,hindi,happy,happy,0.0548,0.1444,0.1992
H_A_H_0294.wav,hindi,hindi,happy,happy,0.0551,0.1437,0.1988
H_A_H_0295.wav,hindi,hindi,happy,happy,0.054,0.1443,0.1983
H_A_H_0296.wav,hindi,hindi,happy,happy,0.0538,0.1434,0.1972
H_A_H_0297.wav,hindi,hindi,happy,happy,0.0596,0.1422,0.20179999999999998
H_A_H_0298.wav,hindi,hindi,happy,happy,0.0541,0.1354,0.1895
H_A_H_0299.wav,hindi,hindi,happy,happy,0.053,0.1409,0.1939
H_A_H_0300.wav,hindi,hindi,happy,happy,0.0539,0.1441,0.198
H_A_H_0301.wav,hindi,hindi,happy,happy,0.0544,0.1337,0.18810000000000002
H_A_H_0303.wav,hindi,hindi,happy,happy,0.0646,0.1401,0.2047
H_A_H_0304.wav,hindi,hindi,happy,happy,0.0549,0.1453,0.20020000000000002
H_A_H_0305.wav,hindi,hindi,happy,happy,0.0565,0.1444,0.2009
H_A_H_0306.wav,hindi,hindi,happy,happy,0.0556,0.143,0.1986
H_A_H_0307.wav,hindi,hindi,happy,happy,0.0548,0.1412,0.196
H_A_H_0308.wav,hindi,hindi,happy,happy,0.0535,0.1439,0.1974
H_A_H_0309.wav,hindi,hindi,happy,happy,0.0525,0.1453,0.1978
H_A_H_0310.wav,hindi,hindi,happy,happy,0.0539,0.1427,0.1966
H_A_H_0311.wav,hindi,hindi,happy,happy,0.0536,0.1444,0.198
H_A_H_0312.wav,hindi,hindi,happy,happy,0.0541,0.1436,0.19770000000000001
H_A_H_0314.wav,hindi,hindi,happy,happy,0.0534,0.1445,0.1979
H_A_H_0315.wav,hindi,hindi,happy,happy,0.056,0.1454,0.2014
H_A_H_0316.wav,hindi,hindi,happy,happy,0.055,0.1431,0.1981
H_A_H_0317.wav,hindi,hindi,happy,happy,0.0544,0.1435,0.1979
H_A_H_0318.wav,hindi,hindi,happy,happy,0.0549,0.1454,0.2003
H_A_H_0319.wav,hindi,hindi,happy,happy,0.0534,0.1432,0.1966
H_A_H_0320.wav,hindi,hindi,happy,happy,0.0545,0.144,0.19849999999999998
H_A_H_0321.wav,hindi,hindi,happy,happy,0.0538,0.1442,0.198
H_A_H_0322.wav,hindi,hindi,happy,happy,0.054,0.1434,0.1974
H_A_H_0323.wav,hindi,hindi,happy,happy,0.0542,0.1434,0.1976
H_A_S_0325.wav,hindi,hindi,sad,sad,0.0626,0.1497,0.2123
H_A_S_0326.wav,hindi,hindi,sad,sad,0.055,0.1468,0.2018
H_A_S_0338.wav,hindi,hindi,sad,sad,0.0579,0.1435,0.2014
H_A_S_0349.wav,hindi,hindi,sad,sad,0.0556,0.1453,0.20090000000000002
H_A_S_0360.wav,hindi,hindi,sad,sad,0.0488,0.1507,0.1995
H_A_S_0371.wav,hindi,hindi,sad,sad,0.0518,0.1459,0.1977
H_A_S_0382.wav,hindi,hindi,sad,sad,0.0505,0.1412,0.19169999999999998
H_A_S_0001.wav,hindi,hindi,sad,sad,0.053,0.1424,0.1954
H_A_S_0002.wav,hindi,hindi,sad,sad,0.0545,0.1432,0.1977
H_A_S_0113.wav,hindi,hindi,sad,sad,0.0533,0.1456,0.19890000000000002
H_A_S_0224.wav,hindi,hindi,sad,sad,0.0532,0.144,0.1972
H_A_S_0327.wav,hindi,hindi,sad,sad,0.0529,0.1454,0.1983
H_A_S_0003.wav,hindi,hindi,sad,sad,0.0543,0.1439,0.1982
H_A_S_0014.wav,hindi,hindi,sad,sad,0.0543,0.1429,0.1972
H_A_S_0025.wav,hindi,hindi,sad,sad,0.0538,0.1438,0.1976
H_A_S_0036.wav,hindi,hindi,sad,sad,0.0528,0.1466,0.19940000000000002
H_A_S_0047.wav,hindi,hindi,sad,neutral,0.0551,0.1446,0.19970000000000002
H_A_S_0058.wav,hindi,hindi,sad,neutral,0.0536,0.1427,0.1963
H_A_S_0069.wav,hindi,hindi,sad,sad,0.056,0.1456,0.2016
H_A_S_0080.wav,hindi,hindi,sad,sad,0.0543,0.1419,0.19619999999999999
H_A_S_0091.wav,hindi,hindi,sad,sad,0.0543,0.1439,0.1982
H_A_S_0102.wav,hindi,hindi,sad,sad,0.056,0.1462,0.2022
H_A_S_0114.wav,hindi,hindi,sad,sad,0.0543,0.1427,0.197
H_A_S_0125.wav,hindi,hindi,sad,sad,0.0537,0.142,0.19569999999999999
H_A_S_0136.wav,hindi,hindi,sad,fear,0.0551,0.1435,0.1986
H_A_S_0147.wav,hindi,hindi,sad,sad,0.0539,0.1437,0.1976
H_A_S_0158.wav,hindi,hindi,sad,sad,0.0533,0.1465,0.19979999999999998
H_A_S_0169.wav,hindi,hindi,sad,sad,0.0527,0.1462,0.1989
H_A_S_0180.wav,hindi,hindi,sad,sad,0.0536,0.1447,0.1983
H_A_S_0191.wav,hindi,hindi,sad,sad,0.0548,0.1419,0.19669999999999999
H_A_S_0202.wav,hindi,hindi,sad,sad,0.0525,0.144,0.19649999999999998
H_A_S_0213.wav,hindi,hindi,sad,sad,0.0537,0.1428,0.1965
H_A_S_0225.wav,hindi,hindi,sad,sad,0.0556,0.1373,0.19290000000000002
H_A_S_0236.wav,hindi,hindi,sad,sad,0.0533,0.1455,0.19879999999999998
H_A_S_0247.wav,hindi,hindi,sad,sad,0.0545,0.1421,0.1966
H_A_S_0258.wav,hindi,hindi,sad,sad,0.0543,0.1374,0.19169999999999998
H_A_S_0269.wav,hindi,hindi,sad,sad,0.0579,0.1458,0.20370000000000002
H_A_S_0280.wav,hindi,hindi,sad,sad,0.055,0.1424,0.1974
H_A_S_0291.wav,hindi,hindi,sad,sad,0.0527,0.1431,0.1958
H_A_S_0302.wav,hindi,hindi,sad,sad,0.0511,0.1479,0.199
H_A_S_0313.wav,hindi,hindi,sad,sad,0.0531,0.1395,0.19260000000000002
H_A_S_0324.wav,hindi,hindi,sad,sad,0.0539,0.1385,0.19240000000000002
H_A_S_0328.wav,hindi,hindi,sad,sad,0.0623,0.1427,0.205
H_A_S_0329.wav,hindi,hindi,sad,sad,0.0568,0.1445,0.20129999999999998
H_A_S_0330.wav,hindi,hindi,sad,sad,0.055,0.1469,0.2019
H_A_S_0331.wav,hindi,hindi,sad,sad,0.0508,0.1436,0.19440000000000002
H_A_S_0332.wav,hindi,hindi,sad,sad,0.0542,0.1458,0.2
H_A_S_0333.wav,hindi,hindi,sad,happy,0.0546,0.1435,0.1981
H_A_S_0334.wav,hindi,hindi,sad,sad,0.0519,0.145,0.1969
H_A_S_0335.wav,hindi,hindi,sad,sad,0.0542,0.1389,0.1931
H_A_S_0336.wav,hindi,hindi,sad,sad,0.0668,0.142,0.20879999999999999
H_A_S_0337.wav,hindi,hindi,sad,sad,0.0574,0.1467,0.2041
H_A_S_0339.wav,hindi,hindi,sad,sad,0.0551,0.1464,0.2015
H_A_S_0340.wav,hindi,hindi,sad,sad,0.0548,0.1438,0.1986
H_A_S_0341.wav,hindi,hindi,sad,happy,0.0545,0.1439,0.1984
H_A_S_0342.wav,hindi,hindi,sad,sad,0.0536,0.1436,0.19720000000000001
H_A_S_0343.wav,hindi,hindi,sad,sad,0.0529,0.1454,0.1983
H_A_S_0344.wav,hindi,hindi,sad,sad,0.0547,0.1448,0.1995
H_A_S_0345.wav,hindi,hindi,sad,sad,0.0535,0.1435,0.19699999999999998
H_A_S_0346.wav,hindi,hindi,sad,sad,0.0559,0.1433,0.19920000000000002
H_A_S_0347.wav,hindi,hindi,sad,sad,0.055,0.1442,0.1992
H_A_S_0348.wav,hindi,hindi,sad,sad,0.0532,0.1437,0.1969
H_A_S_0350.wav,hindi,hindi,sad,sad,0.0558,0.1444,0.2002
H_A_S_0351.wav,hindi,hindi,sad,sad,0.0542,0.1456,0.1998
H_A_S_0352.wav,hindi,hindi,sad,sad,0.053,0.143,0.19599999999999998
H_A_S_0353.wav,hindi,hindi,sad,sad,0.0544,0.1426,0.197
H_A_S_0354.wav,hindi,hindi,sad,sad,0.0533,0.1433,0.1966
H_A_S_0355.wav,hindi,hindi,sad,sad,0.0535,0.1441,0.1976
H_A_S_0356.wav,hindi,hindi,sad,sad,0.0535,0.144,0.19749999999999998
H_A_S_0357.wav,hindi,hindi,sad,sad,0.0542,0.1457,0.1999
H_A_S_0358.wav,hindi,hindi,sad,sad,0.0543,0.1432,0.1975
H_A_S_0359.wav,hindi,hindi,sad,sad,0.0535,0.1424,0.1959
H_A_S_0361.wav,hindi,hindi,sad,sad,0.0552,0.1395,0.1947
H_A_S_0362.wav,hindi,hindi,sad,sad,0.0606,0.1433,0.20390000000000003
H_A_S_0363.wav,hindi,hindi,sad,sad,0.0546,0.1439,0.1985
H_A_S_0364.wav,hindi,hindi,sad,sad,0.053,0.1445,0.19749999999999998
H_A_S_0365.wav,hindi,hindi,sad,sad,0.0536,0.1436,0.19720000000000001
H_A_S_0366.wav,hindi,hindi,sad,sad,0.049,0.1491,0.1981
H_A_S_0367.wav,hindi,hindi,sad,sad,0.0552,0.1461,0.2013
H_A_S_0368.wav,hindi,hindi,sad,sad,0.0525,0.1395,0.192
H_A_S_0369.wav,hindi,hindi,sad,sad,0.0596,0.1424,0.202
H_A_S_0370.wav,hindi,hindi,sad,sad,0.0528,0.1453,0.1981
H_A_S_0372.wav,hindi,hindi,sad,sad,0.0542,0.1455,0.1997
H_A_S_0373.wav,hindi,hindi,sad,sad,0.0533,0.144,0.19729999999999998
H_A_S_0374.wav,hindi,hindi,sad,sad,0.054,0.1466,0.2006
H_A_S_0375.wav,hindi,hindi,sad,sad,0.0525,0.1456,0.1981
H_A_S_0376.wav,hindi,hindi,sad,sad,0.0534,0.1431,0.1965
H_A_S_0377.wav,hindi,hindi,sad,sad,0.0549,0.1467,0.2016
H_A_S_0378.wav,hindi,hindi,sad,sad,0.0546,0.1447,0.1993
H_A_S_0379.wav,hindi,hindi,sad,sad,0.0536,0.1443,0.19790000000000002
H_A_S_0380.wav,hindi,hindi,sad,sad,0.0534,0.148,0.2014
H_A_S_0381.wav,hindi,hindi,sad,sad,0.0529,0.1434,0.1963
H_A_S_0383.wav,hindi,hindi,sad,sad,0.0554,0.1442,0.1996
H_A_S_0384.wav,hindi,hindi,sad,sad,0.0554,0.1469,0.2023
H_A_S_0385.wav,hindi,hindi,sad,sad,0.0554,0.1447,0.2001
H_A_S_0386.wav,hindi,hindi,sad,sad,0.0533,0.1431,0.19640000000000002
H_A_S_0387.wav,hindi,hindi,sad,sad,0.0546,0.144,0.1986
H_A_S_0388.wav,hindi,hindi,sad,sad,0.0522,0.1478,0.19999999999999998
H_A_S_0389.wav,hindi,hindi,sad,sad,0.0523,0.1477,0.2
H_A_S_0390.wav,hindi,hindi,sad,sad,0.0541,0.1446,0.19870000000000002
H_A_S_0391.wav,hindi,hindi,sad,sad,0.0531,0.1392,0.1923
H_A_S_0392.wav,hindi,hindi,sad,sad,0.0523,0.1447,0.197
H_A_S_0004.wav,hindi,hindi,sad,disgust,0.0551,0.1461,0.20120000000000002
H_A_S_0005.wav,hindi,hindi,sad,sad,0.054,0.1441,0.1981
H_A_S_0006.wav,hindi,hindi,sad,sad,0.0543,0.1444,0.1987
H_A_S_0007.wav,hindi,hindi,sad,sad,0.0528,0.1449,0.1977
H_A_S_0008.wav,hindi,hindi,sad,sad,0.054,0.1423,0.1963
H_A_S_0009.wav,hindi,hindi,sad,sad,0.0545,0.1445,0.19899999999999998
H_A_S_0010.wav,hindi,hindi,sad,sad,0.0535,0.1438,0.1973
H_A_S_0011.wav,hindi,hindi,sad,sad,0.0533,0.144,0.19729999999999998
H_A_S_0012.wav,hindi,hindi,sad,sad,0.0538,0.1437,0.1975
H_A_S_0013.wav,hindi,hindi,sad,sad,0.0544,0.144,0.1984
H_A_S_0015.wav,hindi,hindi,sad,sad,0.0488,0.1482,0.197
H_A_S_0016.wav,hindi,hindi,sad,sad,0.054,0.1421,0.1961
H_A_S_0017.wav,hindi,hindi,sad,sad,0.0544,0.1449,0.1993
H_A_S_0018.wav,hindi,hindi,sad,neutral,0.0539,0.1414,0.1953
H_A_S_0019.wav,hindi,hindi,sad,fear,0.0556,0.1423,0.19790000000000002
H_A_S_0020.wav,hindi,hindi,sad,sad,0.053,0.1471,0.2001
H_A_S_0021.wav,hindi,hindi,sad,sad,0.0553,0.1428,0.1981
H_A_S_0022.wav,hindi,hindi,sad,sad,0.0531,0.1507,0.2038
H_A_S_0023.wav,hindi,bengali,sad,sad,0.0503,0.1453,0.1956
H_A_S_0024.wav,hindi,hindi,sad,sad,0.0559,0.1434,0.1993
H_A_S_0026.wav,hindi,hindi,sad,sad,0.0535,0.1422,0.19569999999999999
H_A_S_0027.wav,hindi,hindi,sad,sad,0.0529,0.146,0.1989
H_A_S_0028.wav,hindi,hindi,sad,disgust,0.0529,0.1443,0.19720000000000001
H_A_S_0029.wav,hindi,hindi,sad,sad,0.0539,0.1436,0.1975
H_A_S_0030.wav,hindi,hindi,sad,sad,0.0539,0.1475,0.2014
H_A_S_0031.wav,hindi,hindi,sad,sad,0.0535,0.1438,0.1973
H_A_S_0032.wav,hindi,hindi,sad,sad,0.0547,0.144,0.1987
H_A_S_0033.wav,hindi,hindi,sad,sad,0.0538,0.1456,0.19940000000000002
H_A_S_0034.wav,hindi,hindi,sad,sad,0.0544,0.143,0.1974
H_A_S_0035.wav,hindi,hindi,sad,sad,0.0533,0.1439,0.1972
H_A_S_0037.wav,hindi,hindi,sad,sad,0.0543,0.1474,0.2017
H_A_S_0038.wav,hindi,hindi,sad,sad,0.0527,0.1437,0.1964
H_A_S_0039.wav,hindi,hindi,sad,sad,0.0539,0.144,0.1979
H_A_S_0040.wav,hindi,hindi,sad,sad,0.0539,0.1452,0.1991
H_A_S_0041.wav,hindi,hindi,sad,sad,0.0544,0.1423,0.1967
H_A_S_0042.wav,hindi,hindi,sad,sad,0.0532,0.1447,0.1979
H_A_S_0043.wav,hindi,hindi,sad,sad,0.0541,0.147,0.2011
H_A_S_0044.wav,hindi,hindi,sad,sad,0.0527,0.1429,0.1956
H_A_S_0045.wav,hindi,hindi,sad,neutral,0.0536,0.1443,0.19790000000000002
H_A_S_0046.wav,hindi,hindi,sad,disgust,0.0525,0.1466,0.1991
H_A_S_0048.wav,hindi,hindi,sad,sad,0.0534,0.1428,0.1962
H_A_S_0049.wav,hindi,hindi,sad,sad,0.0535,0.1448,0.1983
H_A_S_0050.wav,hindi,hindi,sad,sad,0.0528,0.1447,0.1975
H_A_S_0051.wav,hindi,hindi,sad,sad,0.0559,0.142,0.1979
H_A_S_0052.wav,hindi,hindi,sad,sad,0.0529,0.1425,0.1954
H_A_S_0053.wav,hindi,hindi,sad,sad,0.053,0.1456,0.1986
H_A_S_0054.wav,hindi,hindi,sad,sad,0.0543,0.1436,0.19790000000000002
H_A_S_0055.wav,hindi,hindi,sad,sad,0.0534,0.1446,0.198
H_A_S_0056.wav,hindi,hindi,sad,sad,0.0549,0.1441,0.199
H_A_S_0057.wav,hindi,hindi,sad,sad,0.0546,0.1421,0.1967
H_A_S_0059.wav,hindi,hindi,sad,sad,0.0518,0.1449,0.19669999999999999
H_A_S_0060.wav,hindi,hindi,sad,sad,0.0545,0.1371,0.1916
H_A_S_0061.wav,hindi,hindi,sad,sad,0.0619,0.1442,0.2061
H_A_S_0062.wav,hindi,hindi,sad,sad,0.0505,0.1442,0.19469999999999998
H_A_S_0063.wav,hindi,hindi,sad,fear,0.0587,0.1405,0.19920000000000002
H_A_S_0064.wav,hindi,hindi,sad,sad,0.0508,0.1367,0.1875
H_A_S_0065.wav,hindi,hindi,sad,sad,0.06,0.1471,0.2071
H_A_S_0066.wav,hindi,hindi,sad,sad,0.0525,0.1421,0.1946
H_A_S_0067.wav,hindi,hindi,sad,sad,0.0502,0.1483,0.19849999999999998
H_A_S_0068.wav,hindi,hindi,sad,sad,0.0552,0.1433,0.1985
H_A_S_0070.wav,hindi,hindi,sad,sad,0.0526,0.139,0.19160000000000002
H_A_S_0071.wav,hindi,hindi,sad,sad,0.0587,0.1444,0.2031
H_A_S_0072.wav,hindi,hindi,sad,sad,0.0555,0.1419,0.1974
H_A_S_0073.wav,hindi,hindi,sad,sad,0.0533,0.1452,0.1985
H_A_S_0074.wav,hindi,hindi,sad,sad,0.0526,0.1371,0.1897
H_A_S_0075.wav,hindi,hindi,sad,sad,0.0587,0.1433,0.202
H_A_S_0076.wav,hindi,hindi,sad,sad,0.0556,0.1473,0.20289999999999997
H_A_S_0077.wav,hindi,hindi,sad,sad,0.0544,0.1425,0.1969
H_A_S_0078.wav,hindi,hindi,sad,neutral,0.0523,0.1441,0.19640000000000002
H_A_S_0079.wav,hindi,hindi,sad,neutral,0.0539,0.1445,0.1984
H_A_S_0081.wav,hindi,hindi,sad,sad,0.0552,0.1427,0.1979
H_A_S_0082.wav,hindi,hindi,sad,sad,0.0562,0.1462,0.2024
H_A_S_0083.wav,hindi,hindi,sad,sad,0.0539,0.145,0.1989
H_A_S_0084.wav,hindi,hindi,sad,sad,0.0522,0.1444,0.1966
H_A_S_0085.wav,hindi,hindi,sad,sad,0.0552,0.1434,0.1986
H_A_S_0086.wav,hindi,hindi,sad,sad,0.0546,0.146,0.2006
H_A_S_0087.wav,hindi,hindi,sad,sad,0.0548,0.1435,0.19829999999999998
H_A_S_0088.wav,hindi,hindi,sad,sad,0.0549,0.1434,0.1983
H_A_S_0089.wav,hindi,hindi,sad,sad,0.0538,0.1467,0.2005
H_A_S_0090.wav,hindi,hindi,sad,sad,0.0537,0.1424,0.1961
H_A_S_0092.wav,hindi,hindi,sad,fear,0.0527,0.1433,0.196
H_A_S_0093.wav,hindi,hindi,sad,sad,0.0536,0.147,0.2006
H_A_S_0094.wav,hindi,hindi,sad,sad,0.0553,0.1442,0.1995
H_A_S_0095.wav,hindi,hindi,sad,sad,0.0541,0.1433,0.19740000000000002
H_A_S_0096.wav,hindi,hindi,sad,sad,0.0537,0.145,0.1987
H_A_S_0097.wav,hindi,hindi,sad,sad,0.0525,0.1432,0.19569999999999999
H_A_S_0098.wav,hindi,hindi,sad,sad,0.0542,0.1426,0.1968
H_A_S_0099.wav,hindi,hindi,sad,sad,0.0716,0.1451,0.2167
H_A_S_0100.wav,hindi,hindi,sad,sad,0.054,0.1428,0.1968
H_A_S_0101.wav,hindi,hindi,sad,sad,0.054,0.1449,0.1989
H_A_S_0103.wav,hindi,hindi,sad,sad,0.0534,0.1445,0.1979
H_A_S_0104.wav,hindi,hindi,sad,sad,0.0539,0.1419,0.1958
H_A_S_0105.wav,hindi,hindi,sad,sad,0.057,0.1427,0.1997
H_A_S_0106.wav,hindi,hindi,sad,sad,0.053,0.1428,0.1958
H_A_S_0107.wav,hindi,hindi,sad,sad,0.0528,0.1491,0.20190000000000002
H_A_S_0108.wav,hindi,hindi,sad,sad,0.0544,0.1446,0.199
H_A_S_0109.wav,hindi,hindi,sad,sad,0.0522,0.1448,0.197
H_A_S_0110.wav,hindi,hindi,sad,neutral,0.0475,0.1507,0.1982
H_A_S_0111.wav,hindi,hindi,sad,sad,0.0567,0.1437,0.2004
H_A_S_0112.wav,hindi,hindi,sad,sad,0.0486,0.1482,0.1968
H_A_S_0115.wav,hindi,hindi,sad,sad,0.0555,0.1438,0.1993
H_A_S_0116.wav,hindi,hindi,sad,sad,0.0543,0.1433,0.1976
H_A_S_0117.wav,hindi,hindi,sad,sad,0.0542,0.1481,0.2023
H_A_S_0118.wav,hindi,hindi,sad,sad,0.0534,0.145,0.1984
H_A_S_0119.wav,hindi,hindi,sad,sad,0.0537,0.1423,0.196
H_A_S_0120.wav,hindi,hindi,sad,sad,0.0539,0.1448,0.19870000000000002
H_A_S_0121.wav,hindi,hindi,sad,sad,0.0521,0.1421,0.1942
H_A_S_0122.wav,hindi,hindi,sad,sad,0.0528,0.1469,0.1997
H_A_S_0123.wav,hindi,hindi,sad,sad,0.053,0.1459,0.1989
H_A_S_0124.wav,hindi,hindi,sad,sad,0.0542,0.1439,0.1981
H_A_S_0126.wav,hindi,hindi,sad,sad,0.0538,0.1426,0.19640000000000002
H_A_S_0127.wav,hindi,hindi,sad,sad,0.0535,0.1432,0.19669999999999999
H_A_S_0128.wav,hindi,hindi,sad,sad,0.0533,0.1458,0.1991
H_A_S_0129.wav,hindi,hindi,sad,sad,0.0534,0.1459,0.1993
H_A_S_0130.wav,hindi,hindi,sad,sad,0.0546,0.1443,0.19890000000000002
H_A_S_0131.wav,hindi,hindi,sad,sad,0.053,0.1426,0.1956
H_A_S_0132.wav,hindi,hindi,sad,sad,0.0538,0.1432,0.197
H_A_S_0133.wav,hindi,hindi,sad,sad,0.0532,0.1472,0.2004
H_A_S_0134.wav,hindi,hindi,sad,sad,0.0531,0.1435,0.1966
H_A_S_0135.wav,hindi,hindi,sad,neutral,0.0532,0.1437,0.1969
H_A_S_0137.wav,hindi,hindi,sad,sad,0.054,0.1338,0.1878
H_A_S_0138.wav,hindi,hindi,sad,sad,0.0662,0.142,0.2082
H_A_S_0139.wav,hindi,hindi,sad,sad,0.0533,0.1467,0.2
H_A_S_0140.wav,hindi,hindi,sad,sad,0.0515,0.1495,0.20099999999999998
H_A_S_0141.wav,hindi,hindi,sad,sad,0.049,0.1484,0.19740000000000002
H_A_S_0142.wav,hindi,hindi,sad,sad,0.044,0.1511,0.1951
H_A_S_0143.wav,hindi,hindi,sad,sad,0.0554,0.1446,0.2
H_A_S_0144.wav,hindi,hindi,sad,sad,0.0514,0.1455,0.1969
H_A_S_0145.wav,hindi,hindi,sad,sad,0.0556,0.1359,0.1915
H_A_S_0146.wav,hindi,hindi,sad,sad,0.0509,0.1442,0.1951
H_A_S_0148.wav,hindi,hindi,sad,sad,0.0519,0.1436,0.1955
H_A_S_0149.wav,hindi,hindi,sad,sad,0.0553,0.1407,0.196
H_A_S_0150.wav,hindi,hindi,sad,sad,0.05,0.149,0.199
H_A_S_0151.wav,hindi,hindi,sad,sad,0.0539,0.144,0.1979
H_A_S_0152.wav,hindi,hindi,sad,sad,0.0459,0.1508,0.19669999999999999
H_A_S_0153.wav,hindi,hindi,sad,sad,0.0544,0.1449,0.1993
H_A_S_0154.wav,hindi,hindi,sad,sad,0.0508,0.1448,0.1956
H_A_S_0155.wav,hindi,hindi,sad,sad,0.0533,0.1436,0.19690000000000002
H_A_S_0156.wav,hindi,hindi,sad,sad,0.0559,0.1473,0.2032
H_A_S_0157.wav,hindi,hindi,sad,sad,0.054,0.1417,0.19569999999999999
H_A_S_0159.wav,hindi,hindi,sad,sad,0.0522,0.1455,0.1977
H_A_S_0160.wav,hindi,hindi,sad,sad,0.0559,0.1461,0.202
H_A_S_0161.wav,hindi,hindi,sad,sad,0.0552,0.1437,0.1989
H_A_S_0162.wav,hindi,hindi,sad,sad,0.0549,0.1456,0.2005
H_A_S_0163.wav,hindi,hindi,sad,sad,0.0546,0.1451,0.19970000000000002
H_A_S_0164.wav,hindi,hindi,sad,sad,0.0532,0.1417,0.1949
H_A_S_0165.wav,hindi,hindi,sad,sad,0.0529,0.1425,0.1954
H_A_S_0166.wav,hindi,hindi,sad,sad,0.0537,0.1444,0.1981
H_A_S_0167.wav,hindi,hindi,sad,sad,0.0562,0.1447,0.2009
H_A_S_0168.wav,hindi,hindi,sad,sad,0.0531,0.1439,0.197
H_A_S_0170.wav,hindi,hindi,sad,sad,0.0533,0.1448,0.1981
H_A_S_0171.wav,hindi,hindi,sad,sad,0.0528,0.1395,0.19230000000000003
H_A_S_0172.wav,hindi,hindi,sad,sad,0.0574,0.1343,0.1917
H_A_S_0173.wav,hindi,hindi,sad,sad,0.0647,0.1465,0.2112
H_A_S_0174.wav,hindi,hindi,sad,sad,0.0497,0.1473,0.19699999999999998
H_A_S_0175.wav,hindi,hindi,sad,sad,0.0548,0.1427,0.1975
H_A_S_0176.wav,hindi,hindi,sad,neutral,0.0552,0.1448,0.2
H_A_S_0177.wav,hindi,hindi,sad,sad,0.0537,0.1404,0.1941
H_A_S_0178.wav,hindi,hindi,sad,sad,0.0565,0.1435,0.19999999999999998
H_A_S_0179.wav,hindi,hindi,sad,sad,0.0568,0.1422,0.199
H_A_S_0181.wav,hindi,hindi,sad,sad,0.0551,0.1424,0.1975
H_A_S_0182.wav,hindi,hindi,sad,sad,0.0538,0.1437,0.1975
H_A_S_0183.wav,hindi,hindi,sad,sad,0.053,0.147,0.19999999999999998
H_A_S_0184.wav,hindi,hindi,sad,sad,0.0545,0.1477,0.2022
H_A_S_0185.wav,hindi,hindi,sad,sad,0.0536,0.1437,0.1973
H_A_S_0186.wav,hindi,hindi,sad,sad,0.0524,0.1454,0.1978
H_A_S_0187.wav,hindi,hindi,sad,sad,0.0553,0.1424,0.1977
H_A_S_0188.wav,hindi,hindi,sad,sad,0.0527,0.1431,0.1958
H_A_S_0189.wav,hindi,hindi,sad,sad,0.055,0.1468,0.2018
H_A_S_0190.wav,hindi,hindi,sad,sad,0.0531,0.1427,0.1958
H_A_S_0192.wav,hindi,hindi,sad,sad,0.0539,0.1431,0.197
H_A_S_0193.wav,hindi,hindi,sad,sad,0.0537,0.1396,0.1933
H_A_S_0194.wav,hindi,hindi,sad,sad,0.0584,0.1425,0.2009
